run_accession	sample_accession	tax_id	scientific_name	submitted_ftp	sample_alias
ERR1662309	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662309/FS877_GGATGT_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662309/FS877_GGATGT_L006_R2_007.fastq.gz	FS877
ERR1662313	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662313/FS877_GGATGT_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662313/FS877_GGATGT_L006_R2_008.fastq.gz	FS877
ERR1662314	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662314/FS877_GGATGT_L003_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662314/FS877_GGATGT_L003_R2_007.fastq.gz	FS877
ERR1662317	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662317/FS877_GGATGT_L006_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662317/FS877_GGATGT_L006_R2_009.fastq.gz	FS877
ERR1662320	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662320/FS877_GGATGT_L005_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662320/FS877_GGATGT_L005_R2_011.fastq.gz	FS877
ERR1662327	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662327/FS877_GGATGT_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662327/FS877_GGATGT_L005_R2_002.fastq.gz	FS877
ERR1662331	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662331/FS877_GGATGT_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662331/FS877_GGATGT_L005_R2_003.fastq.gz	FS877
ERR1662332	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662332/FS877_GGATGT_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662332/FS877_GGATGT_L006_R2_002.fastq.gz	FS877
ERR1662336	SAMEA4470847	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662336/FS879_ACACGA_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662336/FS879_ACACGA_L006_R2_002.fastq.gz	FS879
ERR1662337	SAMEA4470847	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662337/FS879_ACACGA_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662337/FS879_ACACGA_L003_R2_002.fastq.gz	FS879
ERR1662338	SAMEA4470847	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662338/FS879_ACACGA_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662338/FS879_ACACGA_L004_R2_001.fastq.gz	FS879
ERR1662340	SAMEA4470847	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662340/FS879_ACACGA_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662340/FS879_ACACGA_L003_R2_003.fastq.gz	FS879
ERR1662345	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662345/FS881_CACACA_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662345/FS881_CACACA_L004_R2_002.fastq.gz	FS881
ERR1662346	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662346/FS881_CACACA_L004_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662346/FS881_CACACA_L004_R2_011.fastq.gz	FS881
ERR1662356	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662356/FS881_CACACA_L003_R1_012.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662356/FS881_CACACA_L003_R2_012.fastq.gz	FS881
ERR1662357	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662357/FS881_CACACA_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662357/FS881_CACACA_L004_R2_004.fastq.gz	FS881
ERR1662362	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662362/FS881_CACACA_L003_R1_013.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662362/FS881_CACACA_L003_R2_013.fastq.gz	FS881
ERR1662363	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662363/FS881_CACACA_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662363/FS881_CACACA_L004_R2_005.fastq.gz	FS881
ERR1662382	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662382/FS881_CACACA_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662382/FS881_CACACA_L006_R2_004.fastq.gz	FS881
ERR1662383	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662383/FS881_CACACA_L003_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662383/FS881_CACACA_L003_R2_008.fastq.gz	FS881
ERR1662388	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662388/FS881_CACACA_L003_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662388/FS881_CACACA_L003_R2_009.fastq.gz	FS881
ERR1662389	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662389/FS881_CACACA_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662389/FS881_CACACA_L004_R2_001.fastq.gz	FS881
ERR1662392	SAMEA4470848	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662392/FS881_CACACA_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662392/FS881_CACACA_L006_R2_006.fastq.gz	FS881
ERR1662395	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662395/run2_FS842_GGACCC_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662395/run2_FS842_GGACCC_L005_R2_002.fastq.gz	FS842
ERR1662398	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662398/run2_FS842_GGACCC_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662398/run2_FS842_GGACCC_L004_R2_002.fastq.gz	FS842
ERR1662400	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662400/run2_FS842_GGACCC_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662400/run2_FS842_GGACCC_L006_R2_004.fastq.gz	FS842
ERR1662402	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662402/run2_FS842_GGACCC_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662402/run2_FS842_GGACCC_L004_R2_003.fastq.gz	FS842
ERR1662403	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662403/run2_FS842_GGACCC_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662403/run2_FS842_GGACCC_L005_R2_004.fastq.gz	FS842
ERR1662404	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662404/run2_FS842_GGACCC_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662404/run2_FS842_GGACCC_L006_R2_005.fastq.gz	FS842
ERR1662409	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662409/run2_FS842_GGACCC_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662409/run2_FS842_GGACCC_L004_R2_005.fastq.gz	FS842
ERR1662410	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662410/run2_FS842_GGACCC_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662410/run2_FS842_GGACCC_L006_R2_001.fastq.gz	FS842
ERR1662411	SAMEA4470835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662411/run1_FS842_GGACCC_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662411/run1_FS842_GGACCC_L006_R2_006.fastq.gz	FS842
ERR1662416	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662416/run2_FS844_TTCAGC_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662416/run2_FS844_TTCAGC_L005_R2_005.fastq.gz	FS844
ERR1662419	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662419/run2_FS844_TTCAGC_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662419/run2_FS844_TTCAGC_L004_R2_006.fastq.gz	FS844
ERR1662420	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662420/run2_FS844_TTCAGC_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662420/run2_FS844_TTCAGC_L005_R2_006.fastq.gz	FS844
ERR1662423	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662423/run2_FS844_TTCAGC_L004_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662423/run2_FS844_TTCAGC_L004_R2_007.fastq.gz	FS844
ERR1662425	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662425/run2_FS844_TTCAGC_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662425/run2_FS844_TTCAGC_L006_R2_007.fastq.gz	FS844
ERR1662428	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662428/run2_FS844_TTCAGC_L005_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662428/run2_FS844_TTCAGC_L005_R2_008.fastq.gz	FS844
ERR1662429	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662429/run2_FS844_TTCAGC_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662429/run2_FS844_TTCAGC_L006_R2_008.fastq.gz	FS844
ERR1662433	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662433/run2_FS844_TTCAGC_L006_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662433/run2_FS844_TTCAGC_L006_R2_009.fastq.gz	FS844
ERR1662435	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662435/run2_FS844_TTCAGC_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662435/run2_FS844_TTCAGC_L005_R2_002.fastq.gz	FS844
ERR1662440	SAMEA4470836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662440/run2_FS844_TTCAGC_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662440/run2_FS844_TTCAGC_L004_R2_004.fastq.gz	FS844
ERR1662445	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662445/run2_FS848_AAGACG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662445/run2_FS848_AAGACG_L005_R2_002.fastq.gz	FS848
ERR1662452	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662452/run2_FS848_AAGACG_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662452/run2_FS848_AAGACG_L004_R2_004.fastq.gz	FS848
ERR1662455	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662455/run1_FS848_AAGACG_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662455/run1_FS848_AAGACG_L006_R2_004.fastq.gz	FS848
ERR1662456	SAMEA4470837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662456/run2_FS848_AAGACG_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662456/run2_FS848_AAGACG_L004_R2_005.fastq.gz	FS848
ERR1662472	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662472/run2_FS854_CCTCGG_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662472/run2_FS854_CCTCGG_L005_R2_004.fastq.gz	FS854
ERR1662473	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662473/run2_FS854_CCTCGG_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662473/run2_FS854_CCTCGG_L006_R2_004.fastq.gz	FS854
ERR1662477	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662477/run2_FS854_CCTCGG_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662477/run2_FS854_CCTCGG_L006_R2_005.fastq.gz	FS854
ERR1662486	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662486/run1_FS854_CCTCGG_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662486/run1_FS854_CCTCGG_L006_R2_006.fastq.gz	FS854
ERR1662488	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662488/run2_FS854_CCTCGG_L005_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662488/run2_FS854_CCTCGG_L005_R2_008.fastq.gz	FS854
ERR1662489	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662489/run2_FS854_CCTCGG_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662489/run2_FS854_CCTCGG_L006_R2_008.fastq.gz	FS854
ERR1662494	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662494/run1_FS854_CCTCGG_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662494/run1_FS854_CCTCGG_L006_R2_008.fastq.gz	FS854
ERR1662497	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662497/run2_FS854_CCTCGG_L006_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662497/run2_FS854_CCTCGG_L006_R2_010.fastq.gz	FS854
ERR1662498	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662498/run2_FS854_CCTCGG_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662498/run2_FS854_CCTCGG_L004_R2_001.fastq.gz	FS854
ERR1662501	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662501/run2_FS854_CCTCGG_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662501/run2_FS854_CCTCGG_L004_R2_002.fastq.gz	FS854
ERR1662505	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662505/run2_FS856_GGATGT_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662505/run2_FS856_GGATGT_L004_R2_001.fastq.gz	FS856
ERR1662508	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662508/run1_FS856_GGATGT_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662508/run1_FS856_GGATGT_L006_R2_002.fastq.gz	FS856
ERR1662509	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662509/run2_FS856_GGATGT_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662509/run2_FS856_GGATGT_L004_R2_002.fastq.gz	FS856
ERR1662511	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662511/run2_FS856_GGATGT_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662511/run2_FS856_GGATGT_L006_R2_004.fastq.gz	FS856
ERR1662512	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662512/run1_FS856_GGATGT_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662512/run1_FS856_GGATGT_L006_R2_003.fastq.gz	FS856
ERR1662513	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662513/run2_FS856_GGATGT_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662513/run2_FS856_GGATGT_L004_R2_003.fastq.gz	FS856
ERR1662515	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662515/run2_FS856_GGATGT_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662515/run2_FS856_GGATGT_L006_R2_005.fastq.gz	FS856
ERR1662518	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662518/run2_FS856_GGATGT_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662518/run2_FS856_GGATGT_L005_R2_005.fastq.gz	FS856
ERR1662519	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662519/run2_FS856_GGATGT_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662519/run2_FS856_GGATGT_L006_R2_006.fastq.gz	FS856
ERR1662523	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662523/run2_FS856_GGATGT_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662523/run2_FS856_GGATGT_L006_R2_007.fastq.gz	FS856
ERR1662525	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662525/run2_FS856_GGATGT_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662525/run2_FS856_GGATGT_L004_R2_006.fastq.gz	FS856
ERR1662526	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662526/run2_FS856_GGATGT_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662526/run2_FS856_GGATGT_L005_R2_007.fastq.gz	FS856
ERR1662528	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662528/run2_FS856_GGATGT_L004_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662528/run2_FS856_GGATGT_L004_R2_007.fastq.gz	FS856
ERR1662532	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662532/run2_FS856_GGATGT_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662532/run2_FS856_GGATGT_L006_R2_002.fastq.gz	FS856
ERR1664670	SAMEA4473424	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664670/FS841_RNA_AAGGGA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664670/FS841_RNA_AAGGGA_L002_R2_001.fastq.gz	FS841-RNA
ERR1664671	SAMEA4473424	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664671/FS841_RNA_AAGGGA_L002_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664671/FS841_RNA_AAGGGA_L002_R2_002.fastq.gz	FS841-RNA
ERR1664681	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664681/FS844_RNA_GGACCC_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664681/FS844_RNA_GGACCC_L002_R2_004.fastq.gz	FS844-RNA
ERR1664683	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664683/FS844_RNA_GGACCC_L002_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664683/FS844_RNA_GGACCC_L002_R2_008.fastq.gz	FS844-RNA
ERR1664685	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664685/FS844_RNA_GGACCC_L002_R1_012.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664685/FS844_RNA_GGACCC_L002_R2_012.fastq.gz	FS844-RNA
ERR1664691	SAMEA4473426	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664691/FS848_RNA_TTCAGC_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664691/FS848_RNA_TTCAGC_L002_R2_004.fastq.gz	FS848-RNA
ERR1664696	SAMEA4473427	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664696/FS851_AAGGGA_L001_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664696/FS851_AAGGGA_L001_R2_007.fastq.gz	FS851-RNA
ERR1664697	SAMEA4473427	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664697/FS851_AAGGGA_L001_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664697/FS851_AAGGGA_L001_R2_002.fastq.gz	FS851-RNA
ERR1664698	SAMEA4473427	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664698/FS851_AAGGGA_L001_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664698/FS851_AAGGGA_L001_R2_004.fastq.gz	FS851-RNA
ERR1664700	SAMEA4473428	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664700/FS852_CCTTCA_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664700/FS852_CCTTCA_L001_R2_001.fastq.gz	FS852-RNA
ERR1664701	SAMEA4473428	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664701/FS852_CCTTCA_L001_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664701/FS852_CCTTCA_L001_R2_003.fastq.gz	FS852-RNA
ERR1664713	SAMEA4473430	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664713/FS856_TTCAGC_L001_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664713/FS856_TTCAGC_L001_R2_003.fastq.gz	FS856-RNA
ERR1664714	SAMEA4473431	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664714/FS872_RNA_CCTTCA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664714/FS872_RNA_CCTTCA_L002_R2_001.fastq.gz	FS872-RNA
ERR1664719	SAMEA4473431	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664719/FS872_RNA_CCTTCA_L002_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664719/FS872_RNA_CCTTCA_L002_R2_006.fastq.gz	FS872-RNA
ERR1664720	SAMEA4473432	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664720/FS879_RNA_AAGACG_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664720/FS879_RNA_AAGACG_L002_R2_001.fastq.gz	FS879-RNA
ERR1664721	SAMEA4473432	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664721/FS879_RNA_AAGACG_L002_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664721/FS879_RNA_AAGACG_L002_R2_003.fastq.gz	FS879-RNA
