run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR1662316	PRJEB15541	SAMEA4470846	ERX1732637	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662316/ERR1662316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662316/ERR1662316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662316/FS877_GGATGT_L005_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662316/FS877_GGATGT_L005_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662316	
ERR1662319	PRJEB15541	SAMEA4470846	ERX1732640	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662319/ERR1662319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662319/ERR1662319_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662319/FS877_GGATGT_L004_R1_012.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662319/FS877_GGATGT_L004_R2_012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662319	
ERR1662321	PRJEB15541	SAMEA4470846	ERX1732642	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662321/ERR1662321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662321/ERR1662321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662321/FS877_GGATGT_L006_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662321/FS877_GGATGT_L006_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662321	
ERR1662322	PRJEB15541	SAMEA4470846	ERX1732643	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662322/ERR1662322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662322/ERR1662322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662322/FS877_GGATGT_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662322/FS877_GGATGT_L004_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662322	
ERR1662324	PRJEB15541	SAMEA4470846	ERX1732645	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662324/ERR1662324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662324/ERR1662324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662324/FS877_GGATGT_L005_R1_012.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662324/FS877_GGATGT_L005_R2_012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662324	
ERR1662329	PRJEB15541	SAMEA4470846	ERX1732650	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662329/ERR1662329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662329/ERR1662329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662329/FS877_GGATGT_L006_R1_012.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662329/FS877_GGATGT_L006_R2_012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662329	
ERR1662330	PRJEB15541	SAMEA4470846	ERX1732651	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662330/ERR1662330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662330/ERR1662330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662330/FS877_GGATGT_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662330/FS877_GGATGT_L004_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662330	
ERR1662333	PRJEB15541	SAMEA4470847	ERX1732654	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662333/ERR1662333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662333/ERR1662333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662333/FS879_ACACGA_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662333/FS879_ACACGA_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662333	
ERR1662335	PRJEB15541	SAMEA4470847	ERX1732656	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662335/ERR1662335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662335/ERR1662335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662335/FS879_ACACGA_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662335/FS879_ACACGA_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662335	
ERR1662339	PRJEB15541	SAMEA4470847	ERX1732660	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662339/ERR1662339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662339/ERR1662339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662339/FS879_ACACGA_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662339/FS879_ACACGA_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662339	
ERR1662341	PRJEB15541	SAMEA4470847	ERX1732662	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662341/ERR1662341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662341/ERR1662341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662341/FS879_ACACGA_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662341/FS879_ACACGA_L004_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662341	
ERR1662342	PRJEB15541	SAMEA4470847	ERX1732663	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662342/ERR1662342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662342/ERR1662342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662342/FS879_ACACGA_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662342/FS879_ACACGA_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662342	
ERR1662343	PRJEB15541	SAMEA4470848	ERX1732664	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662343/ERR1662343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662343/ERR1662343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662343/FS881_CACACA_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662343/FS881_CACACA_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662343	
ERR1662347	PRJEB15541	SAMEA4470848	ERX1732668	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662347/ERR1662347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662347/ERR1662347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662347/FS881_CACACA_L005_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662347/FS881_CACACA_L005_R2_009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662347	
ERR1662348	PRJEB15541	SAMEA4470848	ERX1732669	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662348/ERR1662348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662348/ERR1662348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662348/FS881_CACACA_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662348/FS881_CACACA_L006_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662348	
ERR1662349	PRJEB15541	SAMEA4470848	ERX1732670	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662349/ERR1662349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662349/ERR1662349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662349/FS881_CACACA_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662349/FS881_CACACA_L003_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662349	
ERR1662350	PRJEB15541	SAMEA4470848	ERX1732671	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662350/ERR1662350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662350/ERR1662350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662350/FS881_CACACA_L003_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662350/FS881_CACACA_L003_R2_011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662350	
ERR1662352	PRJEB15541	SAMEA4470848	ERX1732673	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662352/ERR1662352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662352/ERR1662352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662352/FS881_CACACA_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662352/FS881_CACACA_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662352	
ERR1662353	PRJEB15541	SAMEA4470848	ERX1732674	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662353/ERR1662353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662353/ERR1662353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662353/FS881_CACACA_L005_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662353/FS881_CACACA_L005_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662353	
ERR1662355	PRJEB15541	SAMEA4470848	ERX1732676	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662355/ERR1662355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662355/ERR1662355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662355/FS881_CACACA_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662355/FS881_CACACA_L003_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662355	
ERR1662358	PRJEB15541	SAMEA4470848	ERX1732679	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662358/ERR1662358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662358/ERR1662358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662358/FS881_CACACA_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662358/FS881_CACACA_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662358	
ERR1662359	PRJEB15541	SAMEA4470848	ERX1732680	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662359/ERR1662359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662359/ERR1662359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662359/FS881_CACACA_L005_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662359/FS881_CACACA_L005_R2_011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662359	
ERR1662361	PRJEB15541	SAMEA4470848	ERX1732682	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662361/ERR1662361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662361/ERR1662361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662361/FS881_CACACA_L003_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662361/FS881_CACACA_L003_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662361	
ERR1662365	PRJEB15541	SAMEA4470848	ERX1732686	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662365/ERR1662365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662365/ERR1662365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662365/FS881_CACACA_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662365/FS881_CACACA_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662365	
ERR1662366	PRJEB15541	SAMEA4470848	ERX1732687	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662366/ERR1662366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662366/ERR1662366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662366/FS881_CACACA_L006_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662366/FS881_CACACA_L006_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662366	
ERR1662367	PRJEB15541	SAMEA4470848	ERX1732688	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662367/ERR1662367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662367/ERR1662367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662367/FS881_CACACA_L003_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662367/FS881_CACACA_L003_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662367	
ERR1662369	PRJEB15541	SAMEA4470848	ERX1732690	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662369/ERR1662369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662369/ERR1662369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662369/FS881_CACACA_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662369/FS881_CACACA_L004_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662369	
ERR1662370	PRJEB15541	SAMEA4470848	ERX1732691	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662370/ERR1662370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662370/ERR1662370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662370/FS881_CACACA_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662370/FS881_CACACA_L005_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662370	
ERR1662371	PRJEB15541	SAMEA4470848	ERX1732692	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662371/ERR1662371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662371/ERR1662371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662371/FS881_CACACA_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662371/FS881_CACACA_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662371	
ERR1662375	PRJEB15541	SAMEA4470848	ERX1732696	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662375/ERR1662375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662375/ERR1662375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662375/FS881_CACACA_L004_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662375/FS881_CACACA_L004_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662375	
ERR1662376	PRJEB15541	SAMEA4470848	ERX1732697	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662376/ERR1662376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662376/ERR1662376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662376/FS881_CACACA_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662376/FS881_CACACA_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662376	
ERR1662377	PRJEB15541	SAMEA4470848	ERX1732698	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662377/ERR1662377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662377/ERR1662377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662377/FS881_CACACA_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662377/FS881_CACACA_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662377	
ERR1662378	PRJEB15541	SAMEA4470848	ERX1732699	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662378/ERR1662378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662378/ERR1662378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662378/FS881_CACACA_L003_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662378/FS881_CACACA_L003_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662378	
ERR1662379	PRJEB15541	SAMEA4470848	ERX1732700	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662379/ERR1662379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662379/ERR1662379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662379/FS881_CACACA_L003_R1_016.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662379/FS881_CACACA_L003_R2_016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662379	
ERR1662380	PRJEB15541	SAMEA4470848	ERX1732701	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662380/ERR1662380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662380/ERR1662380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662380/FS881_CACACA_L004_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662380/FS881_CACACA_L004_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662380	
ERR1662390	PRJEB15541	SAMEA4470848	ERX1732711	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662390/ERR1662390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662390/ERR1662390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662390/FS881_CACACA_L004_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662390/FS881_CACACA_L004_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662390	
ERR1662391	PRJEB15541	SAMEA4470848	ERX1732712	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662391/ERR1662391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662391/ERR1662391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662391/FS881_CACACA_L005_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662391/FS881_CACACA_L005_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662391	
ERR1662394	PRJEB15541	SAMEA4470835	ERX1732715	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662394/ERR1662394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662394/ERR1662394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662394/run2_FS842_GGACCC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662394/run2_FS842_GGACCC_L004_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662394	
ERR1662399	PRJEB15541	SAMEA4470835	ERX1732720	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662399/ERR1662399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662399/ERR1662399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662399/run2_FS842_GGACCC_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662399/run2_FS842_GGACCC_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662399	
ERR1662407	PRJEB15541	SAMEA4470835	ERX1732728	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662407/ERR1662407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662407/ERR1662407_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662407/run2_FS842_GGACCC_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662407/run2_FS842_GGACCC_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662407	
ERR1662412	PRJEB15541	SAMEA4470835	ERX1732733	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662412/ERR1662412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662412/ERR1662412_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662412/run2_FS842_GGACCC_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662412/run2_FS842_GGACCC_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662412	
ERR1662413	PRJEB15541	SAMEA4470835	ERX1732734	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662413/ERR1662413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662413/ERR1662413_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662413/run2_FS842_GGACCC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662413/run2_FS842_GGACCC_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662413	
ERR1662414	PRJEB15541	SAMEA4470836	ERX1732735	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662414/ERR1662414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662414/ERR1662414_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662414/run1_FS844_TTCAGC_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662414/run1_FS844_TTCAGC_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662414	
ERR1662415	PRJEB15541	SAMEA4470836	ERX1732736	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662415/ERR1662415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662415/ERR1662415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662415/run2_FS844_TTCAGC_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662415/run2_FS844_TTCAGC_L004_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662415	
